3.108	0.211	-0.025	-0.080	-0.237	0.323	-0.784	-3.511	-3.950	1.919
-1.012	-1.645	-0.004	0.006	-0.060	-0.107	0.886	2.142	3.296	-0.677
1.306	-0.253	0.000	-0.000	-0.005	0.003	-0.367	-0.904	-2.264	1.881
0.466	-3.632	-0.041	-1.995	0.069	-0.070	1.008	1.341	-1.089	4.651
-0.100	-0.270	0.574	0.347	-0.910	-0.254	0.264	2.392	-0.447	2.060
3.654	3.800	0.197	-0.041	-0.598	0.061	-0.902	-6.776	-3.626	-3.751
1.813	1.517	1.329	1.250	-0.526	-0.208	-0.371	-2.994	-6.425	3.334
-0.702	1.682	1.287	-0.337	0.936	-0.121	0.245	2.051	-4.594	3.867
0.375	-0.415	1.536	1.281	-0.002	-0.001	-0.494	1.166	-2.525	3.030
1.612	-0.237	1.271	-1.428	-0.375	0.168	-0.563	-0.985	0.322	-0.304
0.830	-3.827	-0.040	0.269	0.447	0.519	1.250	1.830	1.127	2.512
3.134	0.032	0.200	1.441	0.672	0.585	-0.556	-2.815	-4.340	2.438
1.746	0.117	0.353	1.963	-0.083	-0.070	1.249	-2.161	-0.271	-1.022
1.980	-0.016	-0.108	0.131	-0.238	-0.505	-0.556	-0.196	-2.792	2.009
3.195	1.125	0.306	-0.347	-0.768	0.347	0.157	-2.819	-1.604	-2.430
0.492	-1.546	-0.436	1.408	-0.523	-0.709	-0.949	0.039	4.378	-1.748
-2.281	-1.135	-1.590	-0.893	0.144	-0.549	4.535	6.089	-1.426	3.738
4.140	0.268	1.091	0.106	0.994	0.048	-0.331	-5.223	-5.461	2.037
2.759	-1.082	0.007	0.006	-0.126	-0.050	-4.008	-2.617	-1.264	2.083
-0.896	2.350	-0.191	0.038	-0.059	-0.590	1.244	1.745	2.632	-3.976
2.847	-1.291	-0.066	-0.394	0.517	-0.611	-0.064	-4.541	0.059	-0.996
0.675	1.426	-0.633	0.499	0.321	0.927	-4.160	0.091	-1.419	1.110
1.743	2.534	1.235	0.701	0.877	0.232	0.911	-1.559	-3.085	-0.905
1.155	-0.811	-0.003	0.001	0.017	0.076	3.715	-3.571	-1.740	0.154
1.718	0.368	1.891	-0.144	-0.444	0.017	-0.803	-2.424	1.876	-2.861
0.276	-1.431	1.907	0.319	0.357	0.030	0.703	-0.284	3.123	-1.797
-0.882	-0.876	-1.317	0.464	-0.155	-0.905	-3.406	4.567	0.985	3.874
3.508	3.277	-0.230	0.086	-0.117	-0.646	0.132	-7.188	-1.298	-5.824
2.559	-2.258	-1.428	1.397	0.024	0.060	-1.028	-1.244	-4.808	5.090
-0.851	2.905	-1.784	-0.282	0.046	-0.590	-2.538	2.299	2.865	-2.567
1.256	-2.190	-0.867	0.447	-0.235	-0.972	0.131	-2.063	-0.216	2.040
-0.564	-3.526	1.495	-0.007	-0.869	0.002	3.299	1.618	-0.439	4.541
-0.783	0.776	0.874	1.454	0.625	0.353	-2.605	1.763	3.108	-1.741
-0.337	-0.271	-0.917	-0.698	0.316	-0.937	-6.246	3.583	2.386	1.580
4.071	0.085	1.962	-0.035	0.273	-0.002	1.135	-3.472	-4.338	0.706
1.211	0.482	-1.031	1.545	0.243	0.453	3.273	-1.334	1.530	-3.882
1.745	-1.720	0.461	-0.607	-0.870	0.432	3.058	-3.442	2.183	-2.774
0.327	0.614	0.308	1.963	-0.122	-0.104	-0.188	1.610	-1.085	1.410
-2.591	-1.753	-0.301	-0.055	-0.065	0.717	0.352	4.691	4.277	0.659
0.978	1.096	-0.179	0.038	-0.060	-0.573	-2.881	1.458	-1.969	1.930
2.569	2.485	-1.635	-1.131	-0.046	0.148	-0.672	-3.894	-0.743	-4.020
2.104	2.903	1.406	-0.369	-0.884	0.114	-1.662	-1.651	-4.553	0.835
1.676	5.738	-0.452	-0.887	-0.523	0.853	0.092	-1.761	-2.016	-6.291
2.772	2.473	0.838	-1.810	0.088	-0.056	-1.430	-2.806	-6.380	2.314
1.020	1.046	1.970	0.345	-0.025	-0.002	-1.851	0.301	-2.388	1.563
1.003	-0.504	0.421	-0.180	-0.823	0.168	-0.948	1.724	-3.603	4.372
-1.935	0.028	-0.145	0.023	0.041	0.520	2.872	1.756	3.625	-1.812
0.824	2.023	-0.153	-0.202	-0.297	0.595	2.705	1.012	-4.208	1.873
-1.209	0.873	0.561	-0.341	0.904	-0.253	-1.180	2.661	3.224	-1.686
2.714	0.180	1.054	0.447	0.970	0.197	-0.958	-3.165	-0.345	-1.146
1.403	0.842	1.471	0.765	-0.731	-0.179	0.795	0.021	-4.070	2.280
2.275	-0.632	-0.333	-1.868	0.283	-0.338	-0.797	-0.660	-0.569	0.050
3.017	2.730	0.641	-0.059	-0.934	0.043	1.657	-4.215	-3.992	-1.715
0.133	-2.501	-0.762	0.145	-0.091	-0.970	0.377	2.343	2.748	1.440
0.574	0.955	0.374	0.284	0.803	0.270	-0.083	1.004	2.489	-3.688
0.747	-1.912	0.813	1.597	-0.520	-0.319	-0.561	0.871	0.993	1.290
2.976	-3.831	1.118	-1.643	0.140	-0.074	-1.775	-4.038	-2.878	4.476
0.890	2.710	-0.037	0.086	0.233	0.352	-2.388	0.041	1.917	-3.431
0.032	-3.061	-0.056	-1.909	0.289	-0.298	0.610	1.013	3.185	0.832
1.285	-0.734	0.032	-0.006	0.254	-0.025	-1.155	-1.014	-5.391	5.198
-0.752	-0.399	-0.075	0.593	-0.606	-0.686	0.761	2.476	0.550	1.066
0.813	0.672	-1.781	-0.354	-0.057	0.576	1.648	0.435	-3.923	2.903
2.408	2.162	-0.768	1.692	-0.278	-0.432	-3.795	-3.403	-4.365	1.398
0.754	-0.366	-1.772	-0.042	-0.008	0.635	-0.037	1.462	0.196	-0.175
-0.092	-2.605	1.138	-0.784	0.882	-0.275	-1.253	1.135	4.552	-0.173
-2.470	-0.034	-1.069	-0.025	0.012	-0.998	-1.677	4.091	7.667	-3.409
-1.767	0.229	0.062	-0.065	-0.380	0.164	1.383	1.976	3.657	-1.904
0.577	1.448	0.993	-1.730	-0.087	0.050	-2.926	2.031	-2.188	1.952
1.545	0.871	-0.566	-1.916	0.042	-0.057	0.039	0.071	-5.297	3.167
0.573	3.607	-0.505	-0.063	-0.054	0.869	-2.417	-0.439	2.790	-5.776
0.601	0.625	-0.446	-0.021	0.020	-0.832	1.576	0.351	-0.947	-0.559
2.289	-3.181	-0.209	0.727	0.583	0.775	1.673	-5.038	-2.255	2.468
0.331	-0.090	0.255	-0.344	0.732	-0.369	0.797	-0.503	-1.372	0.440
0.712	1.050	0.260	-0.404	-0.750	0.409	-1.978	0.087	0.755	-1.012
1.241	-1.938	0.075	-1.628	-0.562	0.536	1.087	-2.019	0.679	0.471
3.086	-0.308	0.278	0.203	0.718	0.234	4.763	-6.643	-0.349	-5.008
2.346	0.481	-0.056	-0.044	0.120	-0.349	-0.553	-1.767	0.747	-2.789
-0.550	1.120	0.003	0.037	-0.199	-0.182	-0.645	1.902	1.293	-0.290
2.158	0.145	-0.011	-0.419	0.568	-0.583	0.255	-3.826	-4.608	2.373
2.480	0.507	-1.815	-0.830	0.020	-0.091	0.681	-2.329	-4.632	2.086
1.777	1.345	-0.347	0.432	-0.387	-0.807	-1.919	0.221	-1.226	-0.288
2.689	0.601	-0.005	-0.507	0.612	-0.618	-1.769	-3.709	-5.152	3.569
3.792	0.543	0.004	0.006	0.104	0.055	-1.513	-3.201	-3.624	0.811
0.240	3.036	-0.117	0.517	0.551	0.689	0.298	-1.046	1.836	-4.372
4.214	0.490	-1.443	1.094	0.186	0.554	0.699	-3.693	-8.825	4.315
1.386	0.316	0.773	0.836	-0.907	-0.397	-0.454	-3.742	2.339	-3.922
4.181	0.865	0.113	-0.326	0.616	-0.438	-2.294	-4.588	-5.209	0.801
3.117	2.824	1.435	-1.326	-0.281	0.110	-0.952	-2.256	-6.112	0.925
-0.138	2.777	-0.219	-0.235	0.293	-0.674	0.092	-0.837	0.161	-2.997
1.240	-3.840	0.215	0.015	0.620	0.021	-1.205	0.429	-3.005	6.184
1.397	0.499	-0.815	0.945	-0.404	-0.881	1.564	-1.727	-1.414	-0.988
0.559	-0.672	0.877	0.957	0.874	0.384	-1.978	0.804	-1.228	2.682
1.086	-0.788	-0.555	-0.596	-0.392	0.901	2.926	-1.189	-4.149	3.044
2.208	0.461	-0.549	-1.088	-0.511	0.831	-1.617	-1.857	-4.362	2.422
2.404	4.488	0.118	-0.915	-0.749	0.658	-1.891	-1.718	-3.854	-2.052
0.506	-1.928	-0.032	-1.252	-0.675	0.693	0.503	0.467	3.169	-0.899
2.313	-5.550	-0.288	-0.239	0.265	-0.734	-0.339	-2.283	0.794	3.464
1.903	2.894	-0.001	0.001	0.015	0.049	-3.136	-2.170	-6.146	2.556
-0.580	-2.683	-0.480	-1.653	0.416	-0.554	-0.974	3.437	0.030	4.857
3.016	-0.529	-0.725	-1.469	0.406	-0.654	2.239	-4.158	-2.591	-0.650
0.291	4.536	-0.274	0.428	0.418	0.764	-0.818	-1.306	0.550	-4.604
0.916	-0.158	-1.090	0.016	0.007	0.996	1.206	-0.919	3.212	-3.942
-0.089	-0.187	-0.260	0.175	0.212	0.695	0.116	0.400	2.742	-2.011
0.255	0.290	0.639	0.106	-0.933	-0.077	5.129	-0.215	-0.770	-0.586
3.530	-0.293	-0.127	1.095	0.662	0.743	1.968	-4.499	-5.610	2.152
1.948	1.564	-0.368	0.443	-0.385	-0.820	-1.998	-1.568	-7.044	4.778
1.137	3.341	1.919	0.549	0.086	0.012	-1.932	-1.052	-1.030	-2.246
1.189	-0.414	0.010	0.218	-0.451	-0.430	-0.597	1.106	0.477	0.034
-0.690	-1.572	-1.733	-0.101	-0.020	0.677	1.959	1.914	2.835	-1.024
2.124	0.104	-1.419	1.409	-0.013	-0.033	-1.216	-2.611	2.064	-4.084
3.309	4.225	0.082	1.511	-0.623	-0.590	1.235	-5.918	-3.368	-5.272
1.866	-0.147	-0.466	0.838	0.507	0.861	1.876	-3.669	-0.163	-2.133
-0.734	0.466	0.868	-1.784	-0.153	0.096	-0.388	0.421	1.898	-1.073
0.008	-1.332	-0.000	-0.000	-0.004	0.026	-2.119	1.016	2.713	-0.097
0.892	2.465	0.010	0.009	-0.152	-0.057	-1.475	-1.097	-1.470	-0.075
2.503	-0.910	1.629	-0.620	-0.659	0.121	0.228	-1.029	-5.072	3.493
2.560	-0.059	0.605	-0.993	-0.860	0.483	1.079	-3.082	-0.878	-2.931
1.734	1.465	1.421	0.652	-0.807	-0.176	-1.820	-0.165	-6.444	5.375
0.519	-1.874	1.778	0.906	-0.092	-0.022	0.156	-0.823	2.318	-0.619
0.668	0.257	0.130	0.237	0.588	0.349	-2.518	3.250	-3.412	5.067
3.146	0.855	0.078	0.021	0.391	0.051	-1.524	-2.075	-5.306	2.368
-0.917	-0.110	-1.198	1.434	-0.210	-0.449	1.695	-0.233	5.876	-5.145
0.709	3.910	0.835	1.660	-0.437	-0.269	0.877	-1.189	-1.051	-3.549
0.787	1.797	-0.195	-0.168	0.233	-0.628	-1.655	-1.087	0.040	-2.634
0.159	0.850	-0.003	-0.013	0.104	-0.127	1.429	0.295	2.633	-3.886
2.657	6.135	0.209	-0.130	0.632	-0.181	-2.359	-4.654	-4.217	-3.446
1.996	0.393	1.646	-0.607	-0.646	0.115	0.142	-2.515	-1.987	-0.737
1.001	1.675	0.019	-0.111	0.352	-0.297	0.500	0.186	-4.667	2.747
5.672	1.585	0.042	-0.031	-0.302	0.099	0.100	-9.403	-4.412	-3.494
-0.153	0.923	-0.007	0.984	0.705	0.709	0.197	0.200	1.932	-2.332
2.005	-1.943	-1.680	-1.047	-0.055	0.193	-1.035	-1.012	-3.481	4.365
2.199	3.884	-1.830	-0.788	-0.024	0.117	-0.425	-3.042	-3.933	-1.791
-0.213	1.365	-0.010	0.002	-0.013	-0.142	2.568	-0.162	3.118	-5.020
1.437	-0.781	-0.316	1.645	-0.470	-0.569	1.492	-2.553	-0.137	-0.704
2.473	-1.495	0.087	1.525	0.618	0.584	1.509	-2.324	-2.232	0.261
0.679	0.907	0.731	-1.166	0.811	-0.449	1.030	-0.542	1.882	-3.258
1.492	1.201	-0.532	-1.916	0.091	-0.120	3.275	-2.984	-2.686	-0.435
-0.177	0.892	-0.909	0.166	-0.090	-0.993	0.761	-0.431	0.504	-0.680
2.870	1.464	-0.017	0.087	-0.262	-0.317	-0.692	-2.956	-4.218	-0.439
3.032	1.500	0.578	-0.948	0.867	-0.487	-2.006	-4.409	0.422	-3.754
2.654	1.247	0.296	0.760	0.812	0.554	1.850	-3.968	0.580	-4.971
-0.451	-3.876	-0.583	-0.356	-0.256	0.913	-0.564	3.166	4.006	1.976
2.109	-1.385	0.019	-0.034	-0.238	0.140	2.265	-1.477	-4.706	3.430
1.040	2.742	1.284	-0.323	0.939	-0.116	-0.076	-2.230	1.028	-5.105
2.110	-2.530	-0.001	-0.016	0.119	-0.130	0.897	-2.561	-1.967	3.060
-0.433	1.186	0.318	-1.907	0.274	-0.232	-2.872	1.723	1.849	-0.202
4.979	2.326	0.789	-1.555	-0.570	0.350	-1.172	-4.945	-9.199	2.884
-1.925	-2.426	1.190	-0.000	0.982	-0.000	-0.963	3.063	4.944	0.940
-1.654	-1.391	0.005	-0.074	-0.277	0.258	0.242	3.661	-0.464	4.264
4.373	-0.142	0.672	1.297	0.758	0.461	-2.955	-3.318	-3.491	0.206
1.615	-0.149	0.001	0.001	-0.045	-0.014	0.818	-0.448	-2.197	2.631
2.244	1.322	0.733	0.295	0.960	0.186	2.585	-4.879	1.036	-5.819
0.228	-3.370	-1.654	0.714	-0.121	-0.585	1.049	-0.571	-0.908	3.863
-1.958	1.237	0.144	-0.186	0.579	-0.284	-1.181	3.251	4.453	-2.811
0.877	1.261	0.136	0.037	-0.507	-0.067	1.973	-1.301	0.654	-2.917
0.540	-2.610	0.028	-0.062	0.304	-0.196	0.371	-0.147	2.353	0.907
-0.607	-2.997	0.910	-1.107	0.815	-0.385	-0.734	4.102	0.265	4.865
2.462	-0.362	-0.941	0.061	0.032	0.998	2.845	-5.061	-1.426	-1.445
2.515	2.310	-0.106	-0.490	0.544	-0.675	3.656	-5.861	-3.011	-3.541
2.181	1.836	-1.614	0.504	-0.109	-0.714	-0.211	-1.985	-4.956	1.613
0.849	0.589	0.638	0.230	0.933	0.163	-2.281	-1.463	-0.468	0.581
1.786	-1.383	-0.307	0.255	0.272	0.752	1.405	-1.281	-2.300	1.202
-1.514	-0.488	0.028	-0.036	-0.267	0.130	-0.434	1.612	5.538	-3.006
3.652	1.956	1.851	-0.260	0.494	-0.034	1.243	-4.318	-8.927	3.273
3.900	-0.463	-0.089	-0.757	0.646	-0.726	-0.174	-5.090	-2.547	-0.520
0.302	-1.991	-0.633	0.217	-0.155	-0.931	-2.627	0.462	-0.322	4.148
-0.023	-3.961	-1.205	-0.267	-0.106	0.967	1.054	4.419	4.555	0.817
2.237	-2.699	0.074	0.051	-0.395	-0.123	3.612	-4.239	3.270	-3.708
2.239	-0.791	0.139	0.540	-0.709	-0.549	1.367	-1.445	-1.848	1.254
-0.044	1.619	0.058	0.091	0.395	0.217	-0.830	1.331	-1.622	0.451
3.138	-0.179	0.070	0.139	0.456	0.282	1.693	-3.432	-4.782	1.487
-1.206	2.319	-0.904	0.279	-0.149	-0.987	-1.655	1.370	2.100	-2.204
1.415	0.622	-1.391	1.400	-0.088	-0.211	0.109	-3.390	-5.938	2.787
0.862	-0.251	-1.149	-1.496	0.205	-0.416	-0.730	-2.638	1.006	-1.922
0.290	-3.259	1.662	-0.783	-0.534	0.120	0.133	1.840	0.829	3.247
0.207	-1.128	0.685	-1.215	-0.793	0.463	1.390	-0.742	2.193	-1.398
-0.172	-4.358	-1.260	-0.668	-0.218	0.878	2.942	4.166	6.032	-1.089
-0.208	0.271	-0.769	-1.137	-0.435	0.820	0.806	0.057	1.156	-0.853
-1.233	0.422	-1.997	-0.089	0.001	-0.036	1.546	2.505	2.596	-2.059
-2.001	-3.379	-0.162	-0.741	0.609	-0.756	-1.682	4.240	6.010	1.089
1.911	-1.864	-1.161	1.369	0.255	0.550	1.451	-1.266	-2.110	1.899
1.652	0.633	-0.010	0.038	0.169	0.221	-1.439	-2.963	-0.474	-1.791
1.467	1.829	0.087	-1.922	0.276	-0.264	-2.286	-0.038	-1.812	0.701
0.441	2.172	-0.332	0.902	0.572	0.819	-3.130	0.137	-2.619	1.701
5.075	0.910	0.506	-0.125	0.871	-0.106	2.180	-8.087	-5.142	-2.291
2.119	0.634	-1.264	1.054	0.260	0.718	-0.371	-0.943	-1.989	-0.053
2.194	-0.636	0.585	-0.470	-0.913	0.321	1.138	-1.078	-1.438	0.004
0.870	0.309	0.086	-0.039	-0.414	0.091	1.861	-0.581	-0.608	-1.334
0.741	2.529	0.676	0.072	0.946	0.050	-2.036	-0.696	-1.633	-0.619
